,ticker,company,sector_y,period
901,EIX,Edison Int'l,utilities,2010-09-30
902,EIX,Edison Int'l,utilities,2011-09-30
903,EIX,Edison Int'l,utilities,2013-09-30
904,EIX,Edison Int'l,utilities,2014-09-30
905,EIX,Edison Int'l,utilities,2016-09-30
906,EIX,Edison Int'l,utilities,2017-09-30
907,EIX,Edison Int'l,utilities,2018-09-30
908,EL,ESTEE LAUDER COMPANIES INC,consumer_staples,2010-09-30
909,EL,ESTEE LAUDER COMPANIES INC,consumer_staples,2011-09-30
910,EL,ESTEE LAUDER COMPANIES INC,consumer_staples,2013-09-30
911,EL,ESTEE LAUDER COMPANIES INC,consumer_staples,2014-09-30
912,EL,ESTEE LAUDER COMPANIES INC,consumer_staples,2016-09-30
913,EL,ESTEE LAUDER COMPANIES INC,consumer_staples,2017-09-30
914,EL,ESTEE LAUDER COMPANIES INC,consumer_staples,2018-09-30
915,EMN,EASTMAN CHEMICAL CO,materials,2009-09-30
916,EMN,EASTMAN CHEMICAL CO,materials,2010-09-30
917,EMN,EASTMAN CHEMICAL CO,materials,2011-09-30
918,EMN,EASTMAN CHEMICAL CO,materials,2012-09-30
919,EMN,EASTMAN CHEMICAL CO,materials,2013-09-30
920,EMN,EASTMAN CHEMICAL CO,materials,2014-09-30
921,EMN,EASTMAN CHEMICAL CO,materials,2015-09-30
922,EMR,EMERSON ELECTRIC CO,industrials,2009-09-30
923,EMR,EMERSON ELECTRIC CO,industrials,2010-09-30
924,EMR,EMERSON ELECTRIC CO,industrials,2011-09-30
925,EMR,EMERSON ELECTRIC CO,industrials,2012-09-30
926,EMR,EMERSON ELECTRIC CO,industrials,2013-09-30
927,EMR,EMERSON ELECTRIC CO,industrials,2014-09-30
928,EMR,EMERSON ELECTRIC CO,industrials,2016-09-30
929,EMR,EMERSON ELECTRIC CO,industrials,2017-09-30
930,EMR,EMERSON ELECTRIC CO,industrials,2018-09-30
931,EOG,EOG RESOURCES INC,energy,2009-09-30
932,EOG,EOG RESOURCES INC,energy,2010-09-30
933,EOG,EOG RESOURCES INC,energy,2011-09-30
934,EOG,EOG RESOURCES INC,energy,2012-09-30
935,EOG,EOG RESOURCES INC,energy,2013-09-30
936,EOG,EOG RESOURCES INC,energy,2014-09-30
937,EOG,EOG RESOURCES INC,energy,2016-09-30
938,EOG,EOG RESOURCES INC,energy,2017-09-30
939,EOG,EOG RESOURCES INC,energy,2018-09-30
940,EQIX,Equinix,real_estate,2010-09-30
941,EQIX,Equinix,real_estate,2011-09-30
942,EQIX,Equinix,real_estate,2012-09-30
943,EQIX,Equinix,real_estate,2013-09-30
944,EQIX,Equinix,real_estate,2014-09-30
945,EQIX,Equinix,real_estate,2015-09-30
946,EQIX,Equinix,real_estate,2016-09-30
947,EQIX,Equinix,real_estate,2017-09-30
948,EQIX,Equinix,real_estate,2018-09-30
949,EQR,Equity Residential,real_estate,2011-09-30
950,EQR,Equity Residential,real_estate,2012-09-30
951,EQR,Equity Residential,real_estate,2013-09-30
952,EQR,Equity Residential,real_estate,2014-09-30
953,EQR,Equity Residential,real_estate,2015-09-30
954,EQT,EQT Corporation,energy,2009-09-30
955,EQT,EQT Corporation,energy,2010-09-30
956,EQT,EQT Corporation,energy,2011-09-30
957,EQT,EQT Corporation,energy,2012-09-30
958,EQT,EQT Corporation,energy,2013-09-30
959,EQT,EQT Corporation,energy,2014-09-30
960,EQT,EQT Corporation,energy,2016-09-30
961,EQT,EQT Corporation,energy,2017-09-30
962,EQT,EQT Corporation,energy,2018-09-30
963,ES,Eversource Energy,utilities,2012-09-30
964,ES,Eversource Energy,utilities,2013-09-30
965,ES,Eversource Energy,utilities,2014-09-30
966,ES,Eversource Energy,utilities,2015-09-30
967,ES,Eversource Energy,utilities,2016-09-30
968,ES,Eversource Energy,utilities,2017-09-30
969,ES,Eversource Energy,utilities,2018-09-30
970,ESRX,Express Scripts Holding Co.,health_care,2013-09-30
971,ESRX,Express Scripts Holding Co.,health_care,2014-09-30
972,ESRX,Express Scripts Holding Co.,health_care,2015-09-30
973,ESRX,Express Scripts Holding Co.,health_care,2016-09-30
974,ESRX,Express Scripts Holding Co.,health_care,2017-09-30
975,ESRX,Express Scripts Holding Co.,health_care,2018-09-30
976,ESS,Essex Property Trust Inc,real_estate,2010-09-30
977,ESS,Essex Property Trust Inc,real_estate,2011-09-30
978,ESS,Essex Property Trust Inc,real_estate,2013-09-30
979,ESS,Essex Property Trust Inc,real_estate,2014-09-30
980,ESS,Essex Property Trust Inc,real_estate,2016-09-30
981,ESS,Essex Property Trust Inc,real_estate,2017-09-30
982,ESS,Essex Property Trust Inc,real_estate,2018-09-30
983,ETN,Eaton Corp plc,industrials,2012-09-30
984,ETN,Eaton Corp plc,industrials,2013-09-30
985,ETN,Eaton Corp plc,industrials,2014-09-30
986,ETN,Eaton Corp plc,industrials,2016-09-30
987,ETN,Eaton Corp plc,industrials,2017-09-30
988,ETN,Eaton Corp plc,industrials,2018-09-30
989,EW,Edwards Lifesciences Corp,health_care,2010-09-30
990,EW,Edwards Lifesciences Corp,health_care,2011-09-30
991,EW,Edwards Lifesciences Corp,health_care,2012-09-30
992,EW,Edwards Lifesciences Corp,health_care,2013-09-30
993,EW,Edwards Lifesciences Corp,health_care,2014-09-30
994,EW,Edwards Lifesciences Corp,health_care,2015-09-30
995,EXPD,Expeditors Int'l,industrials,2010-09-30
996,EXPD,Expeditors Int'l,industrials,2011-09-30
997,EXPD,Expeditors Int'l,industrials,2012-09-30
998,EXPD,Expeditors Int'l,industrials,2013-09-30
999,EXPD,Expeditors Int'l,industrials,2014-09-30
1000,EXPD,Expeditors Int'l,industrials,2015-09-30
1001,EXPD,Expeditors Int'l,industrials,2018-09-30
1002,EXPE,"Expedia, Inc.",consumer_discretionary,2010-09-30
1003,EXPE,"Expedia, Inc.",consumer_discretionary,2011-09-30
1004,EXPE,"Expedia, Inc.",consumer_discretionary,2012-09-30
1005,EXPE,"Expedia, Inc.",consumer_discretionary,2013-09-30
1006,EXPE,"Expedia, Inc.",consumer_discretionary,2014-09-30
1007,EXPE,"Expedia, Inc.",consumer_discretionary,2016-09-30
1008,EXPE,"Expedia, Inc.",consumer_discretionary,2017-09-30
1009,EXPE,"Expedia, Inc.",consumer_discretionary,2018-09-30
1010,EXR,Extra Space Storage Inc.,real_estate,2011-09-30
1011,EXR,Extra Space Storage Inc.,real_estate,2012-09-30
1012,EXR,Extra Space Storage Inc.,real_estate,2013-09-30
1013,EXR,Extra Space Storage Inc.,real_estate,2014-09-30
1014,EXR,Extra Space Storage Inc.,real_estate,2015-09-30
1015,EXR,Extra Space Storage Inc.,real_estate,2016-09-30
1016,EXR,Extra Space Storage Inc.,real_estate,2017-09-30
1017,EXR,Extra Space Storage Inc.,real_estate,2018-09-30
1018,F,FORD MOTOR CO,consumer_discretionary,2011-09-30
1019,F,FORD MOTOR CO,consumer_discretionary,2012-09-30
1020,F,FORD MOTOR CO,consumer_discretionary,2013-09-30
1021,F,FORD MOTOR CO,consumer_discretionary,2014-09-30
1022,F,FORD MOTOR CO,consumer_discretionary,2015-09-30
1023,FAST,FASTENAL CO,industrials,2009-09-30
1024,FAST,FASTENAL CO,industrials,2010-09-30
1025,FAST,FASTENAL CO,industrials,2011-09-30
1026,FAST,FASTENAL CO,industrials,2012-09-30
1027,FAST,FASTENAL CO,industrials,2013-09-30
1028,FAST,FASTENAL CO,industrials,2014-09-30
1029,FAST,FASTENAL CO,industrials,2015-09-30
1030,FB,Facebook Inc,information_tech,2012-09-30
1031,FB,Facebook Inc,information_tech,2013-09-30
1032,FB,Facebook Inc,information_tech,2014-09-30
1033,FB,Facebook Inc,information_tech,2015-09-30
1034,FB,Facebook Inc,information_tech,2016-09-30
1035,FB,Facebook Inc,information_tech,2017-09-30
1036,FB,Facebook Inc,information_tech,2018-09-30
1037,FBHS,Fortune Brands Home & Security,industrials,2012-09-30
1038,FBHS,Fortune Brands Home & Security,industrials,2013-09-30
1039,FBHS,Fortune Brands Home & Security,industrials,2014-09-30
1040,FBHS,Fortune Brands Home & Security,industrials,2016-09-30
1041,FBHS,Fortune Brands Home & Security,industrials,2017-09-30
1042,FBHS,Fortune Brands Home & Security,industrials,2018-09-30
1043,FDX,FEDEX CORP,industrials,2009-09-30
1044,FDX,FEDEX CORP,industrials,2011-09-30
1045,FDX,FEDEX CORP,industrials,2012-09-30
1046,FDX,FEDEX CORP,industrials,2013-09-30
1047,FDX,FEDEX CORP,industrials,2014-09-30
1048,FDX,FEDEX CORP,industrials,2015-09-30
1049,FDX,FEDEX CORP,industrials,2016-09-30
1050,FDX,FEDEX CORP,industrials,2017-09-30
1051,FDX,FEDEX CORP,industrials,2018-09-30
1052,FFIV,F5 NETWORKS INC,information_tech,2011-09-30
1053,FFIV,F5 NETWORKS INC,information_tech,2012-09-30
1054,FFIV,F5 NETWORKS INC,information_tech,2013-09-30
1055,FFIV,F5 NETWORKS INC,information_tech,2014-09-30
1056,FFIV,F5 NETWORKS INC,information_tech,2015-09-30
1057,FFIV,F5 NETWORKS INC,information_tech,2016-09-30
1058,FFIV,F5 NETWORKS INC,information_tech,2017-09-30
1059,FFIV,F5 NETWORKS INC,information_tech,2018-09-30
1060,FIS,"Fidelity National Information Services, Inc.",information_tech,2009-09-30
1061,FIS,"Fidelity National Information Services, Inc.",information_tech,2010-09-30
1062,FIS,"Fidelity National Information Services, Inc.",information_tech,2011-09-30
1063,FIS,"Fidelity National Information Services, Inc.",information_tech,2012-09-30
1064,FIS,"Fidelity National Information Services, Inc.",information_tech,2013-09-30
1065,FIS,"Fidelity National Information Services, Inc.",information_tech,2014-09-30
1066,FIS,"Fidelity National Information Services, Inc.",information_tech,2016-09-30
1067,FIS,"Fidelity National Information Services, Inc.",information_tech,2017-09-30
1068,FIS,"Fidelity National Information Services, Inc.",information_tech,2018-09-30
1069,FISV,Fiserv Inc,information_tech,2009-09-30
1070,FISV,Fiserv Inc,information_tech,2010-09-30
1071,FISV,Fiserv Inc,information_tech,2011-09-30
1072,FISV,Fiserv Inc,information_tech,2012-09-30
1073,FISV,Fiserv Inc,information_tech,2013-09-30
1074,FISV,Fiserv Inc,information_tech,2014-09-30
1075,FISV,Fiserv Inc,information_tech,2016-09-30
1076,FISV,Fiserv Inc,information_tech,2017-09-30
1077,FISV,Fiserv Inc,information_tech,2018-09-30
1078,FL,"FOOT LOCKER, INC.",consumer_discretionary,2010-09-30
1079,FL,"FOOT LOCKER, INC.",consumer_discretionary,2011-09-30
1080,FL,"FOOT LOCKER, INC.",consumer_discretionary,2012-09-30
1081,FL,"FOOT LOCKER, INC.",consumer_discretionary,2013-09-30
1082,FL,"FOOT LOCKER, INC.",consumer_discretionary,2014-09-30
1083,FL,"FOOT LOCKER, INC.",consumer_discretionary,2016-09-30
1084,FL,"FOOT LOCKER, INC.",consumer_discretionary,2017-09-30
1085,FL,"FOOT LOCKER, INC.",consumer_discretionary,2018-09-30
1086,FLIR,FLIR SYSTEMS INC,information_tech,2011-09-30
1087,FLIR,FLIR SYSTEMS INC,information_tech,2012-09-30
1088,FLIR,FLIR SYSTEMS INC,information_tech,2013-09-30
1089,FLIR,FLIR SYSTEMS INC,information_tech,2014-09-30
1090,FLIR,FLIR SYSTEMS INC,information_tech,2015-09-30
1091,FLIR,FLIR SYSTEMS INC,information_tech,2016-09-30
1092,FLIR,FLIR SYSTEMS INC,information_tech,2017-09-30
1093,FLIR,FLIR SYSTEMS INC,information_tech,2018-09-30
1094,FLR,Fluor Corp.,industrials,2009-09-30
1095,FLR,Fluor Corp.,industrials,2010-09-30
1096,FLR,Fluor Corp.,industrials,2011-09-30
1097,FLR,Fluor Corp.,industrials,2012-09-30
1098,FLR,Fluor Corp.,industrials,2013-09-30
1099,FLR,Fluor Corp.,industrials,2014-09-30
1100,FLR,Fluor Corp.,industrials,2016-09-30
1101,FLR,Fluor Corp.,industrials,2017-09-30
1102,FLR,Fluor Corp.,industrials,2018-09-30
1103,FMC,FMC Corporation,materials,2010-09-30
1104,FMC,FMC Corporation,materials,2011-09-30
1105,FMC,FMC Corporation,materials,2012-09-30
1106,FMC,FMC Corporation,materials,2013-09-30
1107,FMC,FMC Corporation,materials,2014-09-30
1108,FMC,FMC Corporation,materials,2015-09-30
1109,FMC,FMC Corporation,materials,2016-09-30
1110,FMC,FMC Corporation,materials,2017-09-30
1111,FMC,FMC Corporation,materials,2018-09-30
1112,FRT,Federal Realty Investment Trust,real_estate,2010-09-30
1113,FRT,Federal Realty Investment Trust,real_estate,2011-09-30
1114,FRT,Federal Realty Investment Trust,real_estate,2012-09-30
1115,FRT,Federal Realty Investment Trust,real_estate,2013-09-30
1116,FRT,Federal Realty Investment Trust,real_estate,2014-09-30
1117,GD,GENERAL DYNAMICS CORP,industrials,2010-09-30
1118,GD,GENERAL DYNAMICS CORP,industrials,2011-09-30
1119,GD,GENERAL DYNAMICS CORP,industrials,2012-09-30
1120,GD,GENERAL DYNAMICS CORP,industrials,2013-09-30
1121,GD,GENERAL DYNAMICS CORP,industrials,2014-09-30
1122,GD,GENERAL DYNAMICS CORP,industrials,2015-09-30
1123,GD,GENERAL DYNAMICS CORP,industrials,2017-09-30
1124,GE,GENERAL ELECTRIC CO,industrials,2009-09-30
1125,GE,GENERAL ELECTRIC CO,industrials,2010-09-30
1126,GE,GENERAL ELECTRIC CO,industrials,2011-09-30
1127,GE,GENERAL ELECTRIC CO,industrials,2012-09-30
1128,GE,GENERAL ELECTRIC CO,industrials,2013-09-30
1129,GE,GENERAL ELECTRIC CO,industrials,2014-09-30
1130,GE,GENERAL ELECTRIC CO,industrials,2015-09-30
1131,GE,GENERAL ELECTRIC CO,industrials,2016-09-30
1132,GE,GENERAL ELECTRIC CO,industrials,2017-09-30
1133,GE,GENERAL ELECTRIC CO,industrials,2018-09-30
1134,GILD,GILEAD SCIENCES INC,health_care,2009-09-30
1135,GILD,GILEAD SCIENCES INC,health_care,2010-09-30
1136,GILD,GILEAD SCIENCES INC,health_care,2011-09-30
1137,GILD,GILEAD SCIENCES INC,health_care,2012-09-30
1138,GILD,GILEAD SCIENCES INC,health_care,2013-09-30
1139,GILD,GILEAD SCIENCES INC,health_care,2014-09-30
1140,GILD,GILEAD SCIENCES INC,health_care,2015-09-30
1141,GILD,GILEAD SCIENCES INC,health_care,2016-09-30
1142,GILD,GILEAD SCIENCES INC,health_care,2017-09-30
1143,GILD,GILEAD SCIENCES INC,health_care,2018-09-30
1144,GIS,GENERAL MILLS INC,consumer_staples,2009-09-30
1145,GIS,GENERAL MILLS INC,consumer_staples,2011-09-30
1146,GIS,GENERAL MILLS INC,consumer_staples,2012-09-30
1147,GIS,GENERAL MILLS INC,consumer_staples,2013-09-30
1148,GIS,GENERAL MILLS INC,consumer_staples,2014-09-30
1149,GIS,GENERAL MILLS INC,consumer_staples,2018-09-30
1150,GLW,CORNING INC /NY,information_tech,2009-09-30
1151,GLW,CORNING INC /NY,information_tech,2010-09-30
1152,GLW,CORNING INC /NY,information_tech,2011-09-30
1153,GLW,CORNING INC /NY,information_tech,2012-09-30
1154,GLW,CORNING INC /NY,information_tech,2013-09-30
1155,GLW,CORNING INC /NY,information_tech,2014-09-30
1156,GLW,CORNING INC /NY,information_tech,2016-09-30
1157,GLW,CORNING INC /NY,information_tech,2017-09-30
1158,GLW,CORNING INC /NY,information_tech,2018-09-30
1159,GPC,GENUINE PARTS CO,consumer_discretionary,2009-09-30
1160,GPC,GENUINE PARTS CO,consumer_discretionary,2010-09-30
1161,GPC,GENUINE PARTS CO,consumer_discretionary,2011-09-30
1162,GPC,GENUINE PARTS CO,consumer_discretionary,2012-09-30
1163,GPC,GENUINE PARTS CO,consumer_discretionary,2013-09-30
1164,GPC,GENUINE PARTS CO,consumer_discretionary,2014-09-30
1165,GPC,GENUINE PARTS CO,consumer_discretionary,2015-09-30
1166,GPC,GENUINE PARTS CO,consumer_discretionary,2016-09-30
1167,GPC,GENUINE PARTS CO,consumer_discretionary,2017-09-30
1168,GPC,GENUINE PARTS CO,consumer_discretionary,2018-09-30
1169,GPN,GLOBAL PAYMENTS INC,information_tech,2011-09-30
1170,GPN,GLOBAL PAYMENTS INC,information_tech,2012-09-30
1171,GPN,GLOBAL PAYMENTS INC,information_tech,2013-09-30
1172,GPN,GLOBAL PAYMENTS INC,information_tech,2014-09-30
1173,GPS,GAP INC,consumer_discretionary,2009-09-30
1174,GPS,GAP INC,consumer_discretionary,2010-09-30
1175,GPS,GAP INC,consumer_discretionary,2011-09-30
1176,GPS,GAP INC,consumer_discretionary,2012-09-30
1177,GPS,GAP INC,consumer_discretionary,2013-09-30
1178,GPS,GAP INC,consumer_discretionary,2014-09-30
1179,GRMN,GARMIN LTD,consumer_discretionary,2009-09-30
1180,GRMN,GARMIN LTD,consumer_discretionary,2010-09-30
1181,GRMN,GARMIN LTD,consumer_discretionary,2011-09-30
1182,GRMN,GARMIN LTD,consumer_discretionary,2012-09-30
1183,GRMN,GARMIN LTD,consumer_discretionary,2013-09-30
1184,GRMN,GARMIN LTD,consumer_discretionary,2014-09-30
1185,GRMN,GARMIN LTD,consumer_discretionary,2016-09-30
1186,GRMN,GARMIN LTD,consumer_discretionary,2017-09-30
1187,GRMN,GARMIN LTD,consumer_discretionary,2018-09-30
1188,GT,Goodyear Tire & Rubber,consumer_discretionary,2010-09-30
1189,GT,Goodyear Tire & Rubber,consumer_discretionary,2011-09-30
1190,GT,Goodyear Tire & Rubber,consumer_discretionary,2012-09-30
1191,GT,Goodyear Tire & Rubber,consumer_discretionary,2013-09-30
1192,GT,Goodyear Tire & Rubber,consumer_discretionary,2014-09-30
1193,GT,Goodyear Tire & Rubber,consumer_discretionary,2015-09-30
1194,GWW,GRAINGER W W INC,industrials,2009-09-30
1195,GWW,GRAINGER W W INC,industrials,2010-09-30
1196,GWW,GRAINGER W W INC,industrials,2011-09-30
1197,GWW,GRAINGER W W INC,industrials,2012-09-30
1198,GWW,GRAINGER W W INC,industrials,2013-09-30
1199,GWW,GRAINGER W W INC,industrials,2014-09-30
1200,GWW,GRAINGER W W INC,industrials,2015-09-30
1201,GWW,GRAINGER W W INC,industrials,2017-09-30
1202,GWW,GRAINGER W W INC,industrials,2018-09-30
1203,HAL,Halliburton Co.,energy,2009-09-30
1204,HAL,Halliburton Co.,energy,2010-09-30
1205,HAL,Halliburton Co.,energy,2011-09-30
1206,HAL,Halliburton Co.,energy,2012-09-30
1207,HAL,Halliburton Co.,energy,2013-09-30
1208,HAL,Halliburton Co.,energy,2014-09-30
1209,HAL,Halliburton Co.,energy,2015-09-30
1210,HAS,HASBRO INC,consumer_discretionary,2010-09-30
1211,HAS,HASBRO INC,consumer_discretionary,2011-09-30
1212,HAS,HASBRO INC,consumer_discretionary,2012-09-30
1213,HAS,HASBRO INC,consumer_discretionary,2013-09-30
1214,HAS,HASBRO INC,consumer_discretionary,2014-09-30
1215,HAS,HASBRO INC,consumer_discretionary,2015-09-30
1216,HAS,HASBRO INC,consumer_discretionary,2016-09-30
1217,HAS,HASBRO INC,consumer_discretionary,2017-09-30
1218,HAS,HASBRO INC,consumer_discretionary,2018-09-30
1219,HBI,Hanesbrands Inc.,consumer_discretionary,2011-09-30
1220,HBI,Hanesbrands Inc.,consumer_discretionary,2012-09-30
1221,HBI,Hanesbrands Inc.,consumer_discretionary,2013-09-30
1222,HBI,Hanesbrands Inc.,consumer_discretionary,2014-09-30
1223,HBI,Hanesbrands Inc.,consumer_discretionary,2015-09-30
1224,HBI,Hanesbrands Inc.,consumer_discretionary,2016-09-30
1225,HBI,Hanesbrands Inc.,consumer_discretionary,2017-09-30
1226,HBI,Hanesbrands Inc.,consumer_discretionary,2018-09-30
1227,HD,HOME DEPOT INC,consumer_discretionary,2010-09-30
1228,HD,HOME DEPOT INC,consumer_discretionary,2011-09-30
1229,HD,HOME DEPOT INC,consumer_discretionary,2012-09-30
1230,HD,HOME DEPOT INC,consumer_discretionary,2013-09-30
1231,HD,HOME DEPOT INC,consumer_discretionary,2014-09-30
1232,HD,HOME DEPOT INC,consumer_discretionary,2016-09-30
1233,HD,HOME DEPOT INC,consumer_discretionary,2017-09-30
1234,HD,HOME DEPOT INC,consumer_discretionary,2018-09-30
1235,HES,Hess Corporation,energy,2009-09-30
1236,HES,Hess Corporation,energy,2010-09-30
1237,HES,Hess Corporation,energy,2011-09-30
1238,HES,Hess Corporation,energy,2012-09-30
1239,HES,Hess Corporation,energy,2013-09-30
1240,HES,Hess Corporation,energy,2014-09-30
1241,HES,Hess Corporation,energy,2015-09-30
1242,HES,Hess Corporation,energy,2016-09-30
1243,HES,Hess Corporation,energy,2017-09-30
1244,HES,Hess Corporation,energy,2018-09-30
1245,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",industrials,2012-09-30
1246,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",industrials,2013-09-30
1247,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",industrials,2014-09-30
1248,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",industrials,2015-09-30
1249,HOG,Harley-Davidson,consumer_discretionary,2010-09-30
1250,HOG,Harley-Davidson,consumer_discretionary,2011-09-30
1251,HOG,Harley-Davidson,consumer_discretionary,2012-09-30
1252,HOG,Harley-Davidson,consumer_discretionary,2013-09-30
1253,HOG,Harley-Davidson,consumer_discretionary,2014-09-30
1254,HOLX,HOLOGIC INC,health_care,2009-09-30
1255,HOLX,HOLOGIC INC,health_care,2010-09-30
1256,HOLX,HOLOGIC INC,health_care,2011-09-30
1257,HOLX,HOLOGIC INC,health_care,2012-09-30
1258,HOLX,HOLOGIC INC,health_care,2013-09-30
1259,HOLX,HOLOGIC INC,health_care,2014-09-30
1260,HOLX,HOLOGIC INC,health_care,2015-09-30
1261,HOLX,HOLOGIC INC,health_care,2016-09-30
1262,HOLX,HOLOGIC INC,health_care,2017-09-30
1263,HOLX,HOLOGIC INC,health_care,2018-09-30
1264,HON,HONEYWELL INTERNATIONAL INC,industrials,2010-09-30
1265,HON,HONEYWELL INTERNATIONAL INC,industrials,2011-09-30
1266,HON,HONEYWELL INTERNATIONAL INC,industrials,2012-09-30
1267,HON,HONEYWELL INTERNATIONAL INC,industrials,2013-09-30
1268,HON,HONEYWELL INTERNATIONAL INC,industrials,2014-09-30
1269,HON,HONEYWELL INTERNATIONAL INC,industrials,2015-09-30
1270,HP,"Helmerich & Payne, Inc.",energy,2009-09-30
1271,HP,"Helmerich & Payne, Inc.",energy,2010-09-30
1272,HP,"Helmerich & Payne, Inc.",energy,2011-09-30
1273,HP,"Helmerich & Payne, Inc.",energy,2012-09-30
1274,HP,"Helmerich & Payne, Inc.",energy,2013-09-30
1275,HP,"Helmerich & Payne, Inc.",energy,2014-09-30
1276,HP,"Helmerich & Payne, Inc.",energy,2016-09-30
1277,HP,"Helmerich & Payne, Inc.",energy,2017-09-30
1278,HP,"Helmerich & Payne, Inc.",energy,2018-09-30
1279,HPQ,HP INC,information_tech,2009-09-30
1280,HPQ,HP INC,information_tech,2010-09-30
1281,HPQ,HP INC,information_tech,2011-09-30
1282,HPQ,HP INC,information_tech,2012-09-30
1283,HPQ,HP INC,information_tech,2013-09-30
1284,HPQ,HP INC,information_tech,2014-09-30
1285,HPQ,HP INC,information_tech,2016-09-30
1286,HPQ,HP INC,information_tech,2017-09-30
1287,HPQ,HP INC,information_tech,2018-09-30
1288,HRL,HORMEL FOODS CORP /DE/,consumer_staples,2010-09-30
1289,HRL,HORMEL FOODS CORP /DE/,consumer_staples,2011-09-30
1290,HRL,HORMEL FOODS CORP /DE/,consumer_staples,2013-09-30
1291,HRL,HORMEL FOODS CORP /DE/,consumer_staples,2014-09-30
1292,HRS,HARRIS CORP /DE/,information_tech,2010-09-30
1293,HRS,HARRIS CORP /DE/,information_tech,2011-09-30
1294,HRS,HARRIS CORP /DE/,information_tech,2012-09-30
1295,HRS,HARRIS CORP /DE/,information_tech,2013-09-30
1296,HRS,HARRIS CORP /DE/,information_tech,2014-09-30
1297,HRS,HARRIS CORP /DE/,information_tech,2015-09-30
1298,HRS,HARRIS CORP /DE/,information_tech,2016-09-30
1299,HRS,HARRIS CORP /DE/,information_tech,2017-09-30
1300,HRS,HARRIS CORP /DE/,information_tech,2018-09-30
1301,HSIC,Henry Schein,health_care,2011-09-30
1302,HSIC,Henry Schein,health_care,2012-09-30
1303,HSIC,Henry Schein,health_care,2013-09-30
1304,HSIC,Henry Schein,health_care,2014-09-30
1305,HSIC,Henry Schein,health_care,2015-09-30
1306,HSIC,Henry Schein,health_care,2016-09-30
1307,HSIC,Henry Schein,health_care,2017-09-30
1308,HSIC,Henry Schein,health_care,2018-09-30
1309,HST,"HOST HOTELS & RESORTS, INC.",real_estate,2010-09-30
1310,HST,"HOST HOTELS & RESORTS, INC.",real_estate,2012-09-30
1311,HST,"HOST HOTELS & RESORTS, INC.",real_estate,2013-09-30
1312,HST,"HOST HOTELS & RESORTS, INC.",real_estate,2014-09-30
1313,HSY,HERSHEY CO,consumer_staples,2009-09-30
1314,HSY,HERSHEY CO,consumer_staples,2010-09-30
1315,HSY,HERSHEY CO,consumer_staples,2011-09-30
1316,HSY,HERSHEY CO,consumer_staples,2013-09-30
1317,HSY,HERSHEY CO,consumer_staples,2014-09-30
1318,HSY,HERSHEY CO,consumer_staples,2016-09-30
1319,HSY,HERSHEY CO,consumer_staples,2017-09-30
1320,HSY,HERSHEY CO,consumer_staples,2018-09-30
1321,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2009-09-30
1322,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2010-09-30
1323,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2011-09-30
1324,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2012-09-30
1325,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2013-09-30
1326,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2014-09-30
1327,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2015-09-30
1328,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2016-09-30
1329,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2017-09-30
1330,IBM,INTERNATIONAL BUSINESS MACHINES CORP,information_tech,2018-09-30
1331,IDXX,Idexx Laboratories Inc,health_care,2010-09-30
1332,IDXX,Idexx Laboratories Inc,health_care,2011-09-30
1333,IDXX,Idexx Laboratories Inc,health_care,2012-09-30
1334,IDXX,Idexx Laboratories Inc,health_care,2013-09-30
1335,IDXX,Idexx Laboratories Inc,health_care,2014-09-30
1336,IDXX,Idexx Laboratories Inc,health_care,2015-09-30
1337,IFF,Intl Flavors & Fragrances,materials,2011-09-30
1338,IFF,Intl Flavors & Fragrances,materials,2012-09-30
1339,IFF,Intl Flavors & Fragrances,materials,2013-09-30
1340,IFF,Intl Flavors & Fragrances,materials,2014-09-30
1341,IFF,Intl Flavors & Fragrances,materials,2015-09-30
1342,IFF,Intl Flavors & Fragrances,materials,2016-09-30
1343,IFF,Intl Flavors & Fragrances,materials,2017-09-30
1344,IFF,Intl Flavors & Fragrances,materials,2018-09-30
1345,ILMN,ILLUMINA INC,health_care,2010-09-30
1346,ILMN,ILLUMINA INC,health_care,2011-09-30
1347,ILMN,ILLUMINA INC,health_care,2012-09-30
1348,ILMN,ILLUMINA INC,health_care,2013-09-30
1349,ILMN,ILLUMINA INC,health_care,2014-09-30
1350,ILMN,ILLUMINA INC,health_care,2015-09-30
1351,ILMN,ILLUMINA INC,health_care,2016-09-30
1352,ILMN,ILLUMINA INC,health_care,2017-09-30
1353,ILMN,ILLUMINA INC,health_care,2018-09-30
1354,INTC,INTEL CORP,information_tech,2009-09-30
